prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
0,11776,4,False,67578239.00002222,1240019.9998410244,332699155.00000024,332699155.00000024
0,12032,1,False,60573953.19999159,1202599.999942322,297778817.00010765,297778817.00010765
0,12032,2,False,61456033.399963416,1240879.9998411268,302033047.00012267,302033047.00012267
0,12032,4,False,186467535.59996796,1300619.999938135,926903568.9999328,926903568.9999328
0,12288,1,False,58681125.1999734,1208669.9998690165,288419057.00005555,288419057.00005555
0,12288,2,False,175224798.19999716,1362319.9999983627,870550221.0000304,870550221.0000304
0,12288,3,False,170132118.60003138,1314070.0000349171,845118253.0000097,845118253.0000097
0,12288,4,False,174534652.19991812,1330090.0000103866,867203210.9998326,867203210.9998326
0,12544,1,False,54616431.60001586,1199329.9999630835,268052628.00007766,268052628.00007766
0,12544,2,False,59236655.399945445,1246339.9998523528,290946956.99996006,290946956.99996006
0,12544,4,False,78371896.40003999,1361180.0000035146,386286202.0000648,386286202.0000648
0,12800,1,False,59955667.400026865,1255420.0000067796,294526856.99993706,294526856.99993706
0,12800,2,False,72994107.00002226,1340790.0000856898,359427593.9999534,359427593.9999534
0,12800,4,False,73529932.80001101,1290359.9999845028,362193354.0000555,362193354.0000555
0,13056,1,False,61721851.40003421,1222640.000150932,303424246.99983895,303424246.99983895
0,13056,2,False,70528809.00000674,1321429.999961765,347156215.0000409,347156215.0000409
0,13056,3,False,56960753.600060344,1294410.0001277546,279412368.00006664,279412368.00006664
0,13056,4,False,66681961.19994718,1365780.000014638,327796295.9998604,327796295.9998604
0,13312,1,False,58690455.39998297,1232429.999845408,288343596.9999937,288343596.9999937
0,13312,2,False,68930175.00001407,1402890.9999979078,338905424.9998935,338905424.9998935
0,13312,4,False,59064853.40001382,1334860.0000426813,289857247.00009996,289857247.00009996
0,13568,1,False,51800067.79996802,1252770.0000646291,253694048.9999324,253694048.9999324
0,13568,2,False,53926645.39995167,1306599.999907121,264205358.00002652,264205358.00002652
0,13568,4,False,65627909.20006592,1359610.0000086152,322467206.00005573,322467206.00005573
0,13824,1,False,61320605.20003506,1271300.000098563,301311356.000042,301311356.000042
0,13824,2,False,54406713.599973954,1375049.9999787281,266351378.00008124,266351378.00008124
0,13824,3,False,72394796.8000175,1377099.9998996558,356377704.00012416,356377704.00012416
0,13824,4,False,56267977.40001166,1306558.9998859651,275916978.00016844,275916978.00016844
0,14080,1,False,51544045.80002847,1239189.9999784073,252518959.00009912,252518959.00009912
0,14080,2,False,55232813.80010303,1279631.0002158862,270790949.000002,270790949.000002
0,14080,4,False,90028518.20000614,1502840.000057404,444207070.99993706,444207070.99993706
0,14336,1,False,58844505.400065824,1319749.9999932917,288900087.0000018,288900087.0000018
0,14336,2,False,82467462.60001601,1385139.999911189,406485093.00012845,406485093.00012845
0,14336,4,False,83041868.20000723,1406630.0000195042,409571221.0000784,409571221.0000784
0,14592,1,False,53654651.799934074,1694928.999995682,261214528.99997166,261214528.99997166
0,14592,2,False,56260167.6000213,1803160.0000085747,273953787.9999716,273953787.9999716
0,14592,3,False,57516191.40000912,1783279.99992689,280128097.9999774,280128097.9999774
0,14592,4,False,67207388.79998863,1835970.0000019073,328549995.00000304,328549995.00000304
0,14848,1,False,63046339.80007566,1705720.0000181184,308186449.00000435,308186449.00000435
0,14848,2,False,57643474.19999467,1868090.0000163093,280661260.99997747,280661260.99997747
0,14848,4,False,58249193.9999727,1798119.9998757802,283917050.0001274,283917050.0001274
0,15104,1,False,59308394.19997937,1761049.9999136664,289292581.0001543,289292581.0001543
0,15104,2,False,58600751.999983914,1808809.9998294637,285568030.00014955,285568030.00014955
0,15104,4,False,74925754.7999605,1872549.999916373,366904923.9999822,366904923.9999822
0,15360,1,False,62620177.79999951,1942320.0001256191,305639908.0001029,305639908.0001029
0,15360,2,False,70506514.99998821,1976470.000045083,344461585.00009006,344461585.00009006
0,15360,3,False,67073129.399932444,1972808.9998807264,327217097.9998919,327217097.9998919
0,15360,4,False,61436279.400049895,1872249.000143711,299475970.00000316,299475970.00000316
0,15616,1,False,58292837.99998848,1772049.999999581,284104380.9999064,284104380.9999064
0,15616,2,False,60076903.79992709,1860658.99993082,292704139.9998416,292704139.9998416
0,15616,4,False,71327125.40001194,1917139.9999322603,348636535.99995816,348636535.99995816
0,15872,1,False,57089371.799975194,1779879.9999582116,278085830.9999985,278085830.9999985
0,15872,2,False,62077441.59996764,1932639.9999499698,302444889.0000713,302444889.0000713
0,15872,4,False,63112241.800035916,1865900.0002116954,307852348.9998588,307852348.9998588
0,16128,1,False,58738163.80003518,1819459.9999787896,286154619.99993384,286154619.99993384
0,16128,2,False,59579065.400021136,1856630.0000202318,290250648.99997234,290250648.99997234
0,16128,3,False,62521533.80000891,1852430.000099048,304961959.9999005,304961959.9999005
0,16128,4,False,176400999.9999871,1990169.999999125,873756940.0000211,873756940.0000211
0,16384,1,False,59020033.99996829,1873619.999969378,287470709.9999796,287470709.9999796
0,16384,2,False,65659791.40000309,2007459.9999588826,319995187.9998935,319995187.9998935
0,16384,4,False,69588301.2000195,1982460.0001356886,339751676.0001054,339751676.0001054
0,16640,1,False,60385613.6000104,1824700.000042867,294368709.00008214,294368709.00008214
0,16640,2,False,63672875.40001598,1918569.0000540488,310506208.9998683,310506208.9998683
0,16640,4,False,106877796.6000198,1968698.999917251,526236354.00004786,526236354.00004786
0,16896,1,False,63527727.60001244,1827769.000101398,310076268.99986464,310076268.99986464
0,16896,2,False,64215003.60002028,1991710.0000839126,312965219.0000343,312965219.0000343
0,16896,3,False,66959699.40005852,2022350.0000611239,326553108.0000983,326553108.0000983
0,16896,4,False,95189341.4001006,1954999.0001905826,467916278.00007516,467916278.00007516
0,17152,1,False,61764783.599983275,1880730.000038966,301073808.999945,301073808.999945
0,17152,2,False,64453323.59994609,1926539.99988579,314330658.00001717,314330658.00001717
0,17152,4,False,99299805.20000754,2027040.000029956,488153897.00007474,488153897.00007474
0,17408,1,False,65293225.40000066,1854200.00002523,318856598.0001385,318856598.0001385
0,17408,2,False,89858219.99999644,2017530.0001028518,440988730.0000719,440988730.0000719
0,17408,4,False,88780045.80010383,1950839.0000737563,435834561.00009245,435834561.00009245
0,17664,1,False,62630159.59998484,1878580.00003871,305403329.00000066,305403329.00000066
0,17664,2,False,63057125.79996907,1961289.9998264764,307213548.9999255,307213548.9999255
0,17664,3,False,82238692.20005326,1946739.9999939515,403102702.00006926,403102702.00006926
0,17664,4,False,72965429.0000326,1986340.0000303956,356549455.0000494,356549455.0000494
0,17920,1,False,61165769.79998172,1884969.9999918812,298047580.0000022,298047580.0000022
0,17920,2,False,61564415.80001228,2059909.9998435122,299400219.0000629,299400219.0000629
0,17920,4,False,63697389.59992901,1981959.9999664207,310272758.0001101,310272758.0001101
0,18176,1,False,69503137.1999903,1896790.0000461668,339708915.9998359,339708915.9998359
0,18176,2,False,69804619.19997652,1998340.0000000983,340781575.9999266,340781575.9999266
0,18176,4,False,94212067.39998524,2167379.9999462063,462333028.00010276,462333028.00010276
0,18432,1,False,65781129.600009084,1907018.9998728894,321093629.9999503,321093629.9999503
0,18432,2,False,71609382.80003393,2115570.0001145303,349374316.0001941,349374316.0001941
0,18432,3,False,71526642.80001773,2112369.0000877106,348915906.00000197,348915906.00000197
0,18432,4,False,71497478.80007453,2118890.0000197464,348788365.00001854,348788365.00001854
0,18688,1,False,64270850.00009356,1950149.0000948252,313359081.00004417,313359081.00004417
0,18688,2,False,67301179.40005584,2025219.999950423,328143648.00015026,328143648.00015026
0,18688,4,False,72860188.59995238,2098740.000064936,355730145.0000523,355730145.0000523
0,18944,1,False,67440517.39997303,1932570.000008127,329122689.00008714,329122689.00008714
0,18944,2,False,66966201.60000748,2059419.000033813,326426479.0000197,326426479.0000197
0,18944,4,False,63154390.000045165,1965839.0001495718,307651432.000057,307651432.000057
0,19200,1,False,63389862.20007428,1961540.0001384842,308975072.0000666,308975072.0000666
0,19200,2,False,65963673.399983235,2038569.9999678764,321390579.9998429,321390579.9998429
0,19200,3,False,67754683.59996921,2058218.999991368,330327528.9999874,330327528.9999874
0,19200,4,False,93931749.4000079,2128670.0000473503,461073999.00006384,461073999.00006384
0,19456,1,False,65641299.99997021,1939849.9998715124,320282429.99990654,320282429.99990654
0,19456,2,False,79932485.59996574,2194229.999986419,390704048.9998508,390704048.9998508
0,19456,4,False,83503827.20000198,2079650.000041511,408966157.0001226,408966157.0001226
0,19712,1,False,66846667.60002074,1983849.9999877969,326045789.0000907,326045789.0000907
0,19712,2,False,68026275.20000897,2128770.0001266785,331431587.9999867,331431587.9999867
0,19712,4,False,79477689.60002577,2141468.999980134,388592539.9999905,388592539.9999905
0,19968,1,False,59766228.799935564,1984198.9999349606,290662214.9998839,290662214.9998839
0,19968,2,False,62892780.19994526,2135238.999926514,305761583.00004864,305761583.00004864
0,19968,3,False,64671555.99998478,2222240.0000373456,314149842.0000062,314149842.0000062
0,19968,4,False,68161097.39997955,2092310.0000800332,332237718.999977,332237718.999977
0,20224,1,False,69330059.40004477,2007560.000038211,338326928.00001496,338326928.00001496
0,20224,2,False,70986456.799983,2122238.999845649,346183036.9999461,346183036.9999461
0,20224,4,False,186819982.99998668,2362649.0001333877,924515507.0000237,924515507.0000237
0,20480,1,False,69171421.00001001,2005570.0001648802,337556037.000013,337556037.000013
0,20480,2,False,70560485.00003271,2294199.9998238315,343408026.00013375,343408026.00013375
0,20480,4,False,73043434.79995623,2273229.9999006502,355867125.0000316,355867125.0000316
0,20736,1,False,60840890.600047715,2021579.0000293055,295854943.99998426,295854943.99998426
0,20736,2,False,62252399.99994301,2126058.999920133,302480601.9998323,302480601.9998323
0,20736,3,False,62925146.00004324,2165909.0000412106,305757441.9999582,305757441.9999582
0,20736,4,False,79570675.8000506,2206539.0000989283,388796290.000073,388796290.000073
0,20992,1,False,66968059.60000347,2014439.000049606,326465449.0001249,326465449.0001249
0,20992,2,False,82501361.20000206,2133890.000095562,403731588.00002784,403731588.00002784
0,20992,4,False,68038055.39993846,2103368.9999967464,331553777.99994314,331553777.99994314
0,21248,1,False,64429132.2000754,2047370.0001275574,313769761.0000032,313769761.0000032
0,21248,2,False,64614545.59998856,2186668.99991149,314081450.9999927,314081450.9999927
0,21248,4,False,84573055.2000532,2234120.000139228,413639316.00017166,413639316.00017166
0,21504,1,False,61632104.39999603,2043839.9999420652,299784632.99994475,299784632.99994475
0,21504,2,False,69053075.2000086,2310840.000063763,335841677.99995154,335841677.99995154
0,21504,3,False,65210517.99995803,2373438.999939026,316389710.9998288,316389710.9998288
0,21504,4,False,70977619.19999357,2152260.0000025705,346033977.00016105,346033977.00016105
0,21760,1,False,67311589.2000169,2056250.0001233276,328097149.00008655,328097149.00008655
0,21760,2,False,78465621.79997818,2211858.9999990948,383273939.9999809,383273939.9999809
0,21760,4,False,78945182.0000977,2269540.00004298,385431051.00006866,385431051.00006866
0,22016,1,False,64760807.60003242,2129169.999989244,315200780.0001684,315200780.0001684
0,22016,2,False,69881919.19990641,2233389.999901192,340263256.99983317,340263256.99983317
0,22016,4,False,70357645.00005825,2177900.000106092,342713025.9999558,342713025.9999558
0,22272,1,False,63749776.999929965,2130579.9998572185,310071445.9999381,310071445.9999381
0,22272,2,False,65777940.99998755,2310019.999868018,319395214.99998593,319395214.99998593
0,22272,3,False,66243436.399963684,2241679.0000079344,321926723.99992263,321926723.99992263
0,22272,4,False,95309990.39998278,2383608.99993495,466739103.000009,466739103.000009
0,22528,1,False,70581908.39998133,2119259.9999722005,344242353.00002694,344242353.00002694
0,22528,2,False,71380994.1999898,2351619.9998994125,347244221.99997205,347244221.99997205
0,22528,4,False,71725684.2000097,2387891.000125819,348869641.99995416,348869641.99995416
0,22784,1,False,70085470.39995392,2125279.9999729176,341626232.99994266,341626232.99994266
0,22784,2,False,70558854.59994897,2275599.9998480547,343556392.9999716,343556392.9999716
0,22784,4,False,80750991.80000506,2362139.9998319247,393996429.00002617,393996429.00002617
0,23040,1,False,68493380.59996626,2155399.0000029444,333659094.0000406,333659094.0000406
0,23040,2,False,70137314.39997172,2281459.99994922,341379762.0000878,341379762.0000878
0,23040,3,False,72696976.5999911,2349951.000041983,353848312.00008196,353848312.00008196
0,23040,4,False,68100608.6000707,2244310.0001510177,331345343.00006634,331345343.00006634
0,23296,1,False,70860334.40000392,2149939.999981143,345448853.00010717,345448853.00010717
0,23296,2,False,67882716.60002466,2249679.999977161,330226884.00001246,330226884.00001246
0,23296,4,False,94717050.60000204,2359589.999969103,463963172.99991095,463963172.99991095
0,23552,1,False,71467004.20003071,2116390.0000829017,348662851.99996126,348662851.99996126
0,23552,2,False,71387488.59997576,2380229.9999715616,347204142.99999905,347204142.99999905
0,23552,4,False,84591037.19997074,2291289.9999028016,413623617.99997413,413623617.99997413
0,23808,1,False,69240354.60001506,2133340.0000003166,337415994.0001391,337415994.0001391
0,23808,2,False,72421282.20004815,2282120.0000180397,352740433.0000081,352740433.0000081
0,23808,3,False,69656948.20000863,2320929.999996224,338759403.00004005,338759403.00004005
0,23808,4,False,90541135.00001222,2331380.000214267,443091534.9998941,443091534.9998941
0,24064,1,False,74680632.20003387,2158259.999987422,364559551.000184,364559551.000184
0,24064,2,False,81122485.80000596,2358250.0000429717,396051728.9999643,396051728.9999643
0,24064,4,False,80303767.79997823,2265309.999984311,392194969.00000197,392194969.00000197
0,24320,1,False,68695758.39996287,2186119.000043618,334552962.9998509,334552962.9998509
0,24320,2,False,62644610.799998194,2300439.999999071,303773326.000055,303773326.000055
0,24320,4,False,183343365.19997123,2509989.999907702,906504137.9999456,906504137.9999456
0,24576,1,False,72372092.19997567,2206579.9998927107,352841851.9999832,352841851.9999832
0,24576,2,False,90172164.79996933,2552699.0000344086,440492404.9999863,440492404.9999863
0,24576,3,False,75304303.80006692,2488640.000137821,366406001.00008667,366406001.00008667
0,24576,4,False,90568604.99999857,2465609.9999447176,442661216.00003314,442661216.00003314
0,24832,1,False,72073832.00006916,2187198.9999908693,351312352.00014997,351312352.00014997
0,24832,2,False,71539522.40000762,2352850.000079343,348067022.999885,348067022.999885
0,24832,4,False,82731553.19998296,2404370.0000220267,403817127.9999005,403817127.9999005
0,25088,1,False,67495751.00002404,2225131.0001593083,328382853.99998313,328382853.99998313
0,25088,2,False,69342948.40002622,2392890.000010084,337010423.0000379,337010423.0000379
0,25088,4,False,72910456.39994991,2320939.99989047,355018252.00003624,355018252.00003624
0,25344,1,False,70143238.39994177,2194569.999801388,341675242.99982685,341675242.99982685
0,25344,2,False,73166645.99993601,2370248.9997958764,356096362.00001657,356096362.00001657
0,25344,3,False,77109598.00001547,2992929.999891203,373306801.0001261,373306801.0001261
0,25344,4,False,84602713.4000451,2510550.000124567,412933908.0000136,412933908.0000136
0,25600,1,False,72384207.99999404,2195669.9999918784,352928780.99994594,352928780.99994594
0,25600,2,False,67054376.79997885,2474679.999977525,325147515.00002605,325147515.00002605
0,25600,4,False,72651990.39993604,2349639.9999203277,353593571.9999088,353593571.9999088
0,25856,1,False,70224916.40000226,2256680.0000731745,341937602.9999057,341937602.9999057
0,25856,2,False,66889190.79997504,2382358.9999665273,324678614.99981153,324678614.99981153
0,25856,4,False,85454685.2000567,2459990.00003394,417211697.00008434,417211697.00008434
0,26112,1,False,74602606.40000342,2289470.0000506416,363678072.0000843,363678072.0000843
0,26112,2,False,69325492.60004635,2438920.0000314303,336665273.0001078,336665273.0001078
0,26112,3,False,87133593.00004412,3043599.999955404,423241376.00007814,423241376.00007814
0,26112,4,False,69340072.39997299,2383300.000019517,336955143.00006837,336955143.00006837
0,26368,1,False,71779028.19994415,2286420.000018552,349558861.9998671,349558861.9998671
0,26368,2,False,68290518.3999992,2403949.999916222,331623142.99988794,331623142.99988794
0,26368,4,False,92802678.80003521,2582609.9999903818,453525014.99996835,453525014.99996835
0,26624,1,False,73443088.60001548,2284730.9999178834,357838952.00006557,357838952.00006557
0,26624,2,False,78236749.79995303,2620529.000068927,380587209.99993056,380587209.99993056
0,26624,4,False,72803010.20005026,2570360.0001634187,353557900.999931,353557900.999931
0,26880,1,False,72571264.2000417,2284910.00007125,353508961.99997807,353508961.99997807
0,26880,2,False,73893616.20003001,2429859.9998928695,359524621.9999808,359524621.9999808
0,26880,3,False,77486545.80004768,3114349.000043148,374792690.00004935,374792690.00004935
0,26880,4,False,86902751.1999775,2573380.0000580233,424101956.999948,424101956.999948
0,27136,1,False,76074414.00000425,2301510.000052076,370960241.000148,370960241.000148
0,27136,2,False,69767884.59992349,2481049.9999148306,338668173.9998494,338668173.9998494
0,27136,4,False,74020976.19997221,2450409.9999376195,360063281.0000661,360063281.0000661
0,27392,1,False,76237050.0000543,2336869.999908231,371697701.0001301,371697701.0001301
0,27392,2,False,69987640.59999304,2469719.999908193,339831424.0000673,339831424.0000673
0,27392,4,False,90032188.80002351,2559080.0000827583,439726684.9998687,439726684.9998687
0,27648,1,False,76876425.99994433,2332179.999939399,374907199.999825,374907199.999825
0,27648,2,False,72341890.20000486,2626878.9999903673,351101201.9998816,351101201.9998816
0,27648,3,False,128612167.99997237,3142580.000030648,630292409.9998108,630292409.9998108
0,27648,4,False,73925564.2000444,2483250.000068438,359429700.9999536,359429700.9999536
0,27904,1,False,75820281.99999513,2354019.9999843026,369452899.999942,369452899.999942
0,27904,2,False,71573309.99998522,2574938.999941878,347611081.9999576,347611081.9999576
0,27904,4,False,96495098.60000762,2587889.9998588166,471921533.0001134,471921533.0001134
0,28160,1,False,77311951.59999515,2363949.0000277874,377000129.9999421,377000129.9999421
0,28160,2,False,82917375.39998394,2649928.999971962,404092828.0001026,404092828.0001026
0,28160,4,False,82278127.00001778,2491790.000021865,401187808.00003153,401187808.00003153
0,28416,1,False,77188199.80000262,2375239.999992118,376206830.000001,376206830.000001
0,28416,2,False,75322083.99998125,2535269.9999530157,366226181.99999124,366226181.99999124
0,28416,3,False,83453947.40003939,3233299.0001577856,404015987.9998555,404015987.9998555
0,28416,4,False,196197036.40005356,2787870.0000201208,969622903.0000722,969622903.0000722
0,28672,1,False,75317446.20005156,2389649.999940957,366750661.0001965,366750661.0001965
0,28672,2,False,78187199.79995877,2770608.9999810504,379712199.9998581,379712199.9998581
0,28672,4,False,76966878.00007567,2740990.0001202915,373593020.0000439,373593020.0000439
0,28928,1,False,79811467.80002746,2397279.9999683048,389209549.0000429,389209549.0000429
0,28928,2,False,76658928.0000062,3246300.0000007013,369984499.99987316,369984499.99987316
0,28928,4,False,93938888.59999606,3318769.9998507015,456233004.00006884,456233004.00006884
0,29184,1,False,78431711.79997626,2396719.9999788133,382405058.9998933,382405058.9998933
0,29184,2,False,77112188.00000097,3285689.9999842425,372192170.99982417,372192170.99982417
0,29184,3,False,90335462.79993062,3298339.999901145,438268444.99994874,438268444.99994874
0,29184,4,False,76649817.79994377,3279489.9998407345,369933410.99991995,369933410.99991995
0,29440,1,False,78989373.60000673,2432819.9999672505,385086478.9999378,385086478.9999378
0,29440,2,False,75462303.80003181,3373259.9999893866,363669001.00006205,363669001.00006205
0,29440,4,False,95366358.39999689,3384639.9999220013,463081893.9999699,463081893.9999699
0,29696,1,False,78919247.59996982,2456169.9999594567,384619099.00001955,384619099.00001955
0,29696,2,False,79319943.60001227,3368219.999856592,382872640.0001869,382872640.0001869
0,29696,4,False,80069465.59994504,3335999.9999902355,386690268.9999279,386690268.9999279
0,29952,1,False,71223758.60008106,2488100.000164195,346073223.0000758,346073223.0000758
0,29952,2,False,79888499.80006307,3404160.000172851,385658309.000064,385658309.000064
0,29952,3,False,81606405.6000414,3372728.9999205824,394367219.0000598,394367219.0000598
0,29952,4,False,93671902.80004251,2834959.9999728524,456802174.00013137,456802174.00013137
0,30208,1,False,71449942.59997475,2491979.9998315284,347150912.99995035,347150912.99995035
0,30208,2,False,80015722.00000738,2817060.0000976264,388570580.00007784,388570580.00007784
0,30208,4,False,80429725.59996997,2865318.9999658936,390576788.99985147,390576788.99985147
0,30464,1,False,71500172.40001035,2467789.0000930345,347444212.99978966,347444212.99978966
0,30464,2,False,75930237.80000295,3365919.9998510303,365989400.9999789,365989400.9999789
0,30464,4,False,105206043.8000808,2954939.0001193387,514077759.99996376,514077759.99996376
0,30720,1,False,75891566.19997084,2412450.0000652913,369500670.9999689,369500670.9999689
0,30720,2,False,74942872.40006088,2870720.0001463206,362890042.0001173,362890042.0001173
0,30720,3,False,183789873.40001914,3302830.0001660683,905540419.00009,905540419.00009
0,30720,4,False,98742958.20000044,2894049.999895287,481998431.9999548,481998431.9999548
0,30976,1,False,73896522.19994786,2483519.9999415637,359359631.9999506,359359631.9999506
0,30976,2,False,68929650.39996852,3460609.999820008,330614152.99994224,330614152.99994224
0,30976,4,False,99342202.00002529,3504388.999999719,482462202.00007886,482462202.00007886
0,31232,1,False,75126962.00001301,2502340.000091863,365426180.99997526,365426180.99997526
0,31232,2,False,83741561.6000726,3446059.999987483,404674178.00005025,404674178.00005025
0,31232,4,False,82665227.6000459,3654850.999964765,399073169.0000757,399073169.0000757
0,31488,1,False,72846032.00000675,2525970.000078814,353944791.99999297,353944791.99999297
0,31488,2,False,78616344.00001094,2915749.999829131,381231660.00013953,381231660.00013953
0,31488,3,False,84231889.40005276,3439938.999918013,407048058.0001004,407048058.0001004
