time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
,,,,,0.968150000062451,189.01212300033876,10.420538149969616,0.9950499998012674,40.97182710511779,2048,32,8,1,131072,1,0,3200,False,FLASH_ATTENTION
,,,,,0.9692799999356794,195.84415200006333,10.749818049998794,0.9822550000535557,42.46361588809395,2048,32,8,1,131072,1,0,3264,False,FLASH_ATTENTION
,,,,,0.9672310002315498,198.0306710001969,10.86616364996189,0.994054999864602,42.93854029516906,2048,32,8,1,131072,1,0,3328,False,FLASH_ATTENTION
,,,,,0.9808490003706538,208.88171099977626,11.410289350078529,0.996640000039406,45.30309649951518,2048,32,8,1,131072,1,0,3392,False,FLASH_ATTENTION
,,,,,0.9714489997350029,210.07393199988655,11.468603949947465,0.9944849998646532,45.56323724352092,2048,32,8,1,131072,1,0,3456,False,FLASH_ATTENTION
,,,,,0.9769289999894681,221.4550099997723,12.044098849969487,1.0058949999347533,48.04222623691602,2048,32,8,1,131072,1,0,3520,False,FLASH_ATTENTION
,,,,,0.9667200001786114,214.8177310000392,11.69573244997082,0.9860744996785797,46.59943037928029,2048,32,8,1,131072,1,0,3584,False,FLASH_ATTENTION
,,,,,0.971178999861877,219.4086210001842,11.93016894997072,0.9891800000332296,47.59887466722409,2048,32,8,1,131072,1,0,3648,False,FLASH_ATTENTION
,,,,,0.9731489999467158,220.89879999975892,12.016717899996365,0.9960499999124295,47.920895246230394,2048,32,8,1,131072,1,0,3712,False,FLASH_ATTENTION
,,,,,0.9767100000317441,222.5213899996561,12.088325499939856,0.9884849998798018,48.27671896355391,2048,32,8,1,131072,1,0,3776,False,FLASH_ATTENTION
,,,,,0.9840699999585922,227.9597990000184,12.368171349953627,0.996519999944212,49.46016130765622,2048,32,8,1,131072,1,0,3840,False,FLASH_ATTENTION
,,,,,0.9752700002536585,231.66882900022756,12.553644950025955,0.9884999999485444,50.26852665712577,2048,32,8,1,131072,1,0,3904,False,FLASH_ATTENTION
,,,,,0.9738700000525569,231.2424589999864,12.528586850021384,0.9924850000970764,50.176480734947276,2048,32,8,1,131072,1,0,3968,False,FLASH_ATTENTION
,,,,,0.9810199999265024,245.72397700012516,13.257888750035818,1.0080200001993944,53.33142297730314,2048,32,8,1,131072,1,0,4032,False,FLASH_ATTENTION
,,,,,0.9815500002332556,238.26896799982933,12.877663850053978,0.9959595001873822,51.708350082203985,2048,32,8,1,131072,1,0,4096,False,FLASH_ATTENTION
,,,,,0.978300000042509,1.0675990001800528,0.9995964500603804,0.9901200000967947,0.023130674298912624,2048,32,8,1,131072,1,0,4096,False,FLASH_ATTENTION
,,,,,0.9777499999472639,246.17323699976623,13.276543799997853,0.9972749999178632,53.43022332245359,2048,32,8,1,131072,1,0,4352,False,FLASH_ATTENTION
,,,,,0.9807999999793537,262.8980760000559,14.120711649979967,1.009599500321201,57.0734852104162,2048,32,8,1,131072,1,0,4608,False,FLASH_ATTENTION
,,,,,0.9890999999697669,236.8265780000911,12.814598800036947,1.0088550000091345,51.39191763763496,2048,32,8,1,131072,1,0,4864,False,FLASH_ATTENTION
,,,,,0.9860800000751624,267.0741460001409,14.333510150026996,1.0013799999342154,57.98275272268892,2048,32,8,1,131072,1,0,5120,False,FLASH_ATTENTION
,,,,,0.9899990000121761,230.4906790000132,12.496761450051963,1.0013650000928465,50.01128204972475,2048,32,8,1,131072,1,0,5376,False,FLASH_ATTENTION
,,,,,0.9956300000339979,268.9442669998243,14.430212150000443,1.0152699999252945,58.38957488128151,2048,32,8,1,131072,1,0,5632,False,FLASH_ATTENTION
,,,,,1.0261500001433888,401.6377680000005,21.093674950020613,1.0399099999176542,87.30283229334931,2048,32,8,1,131072,1,0,5888,False,FLASH_ATTENTION
,,,,,0.9919400004037016,259.7426299998915,13.966059850008605,1.0114299998349452,56.38504787628233,2048,32,8,1,131072,1,0,6144,False,FLASH_ATTENTION
,,,,,1.0013299997808645,219.20271199996932,11.95107509997797,1.021394999952463,47.546835123772624,2048,32,8,1,131072,1,0,6400,False,FLASH_ATTENTION
